original_probability,new_probability,confidence_diff,original_class,class_change,no_features,nsamples,explainer,time,important_columns,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10
0.6516242,0.568357,0.08326721,1,False,2,100,shap,0.18090558052062988,69,22,24,75,48,1,77,56,66,18,76
0.6516242,0.5751958,0.07642841,1,False,3,100,shap,0.1806488037109375,69,22,24,75,48,1,77,56,66,18,76
0.6516242,0.4627207,0.18890351,1,True,4,100,shap,0.16756868362426758,69,22,24,75,48,1,77,56,66,18,76
0.6516242,0.13618809,0.5154361,1,True,5,100,shap,0.1697251796722412,69,22,24,75,48,1,77,56,66,18,76
0.6516242,0.1164694,0.5351548,1,True,6,100,shap,0.15616941452026367,69,22,24,75,48,1,77,56,66,18,76
0.6516242,0.11665867,0.5349655,1,True,7,100,shap,0.18197393417358398,69,22,24,75,48,1,77,56,66,18,76
0.6516242,0.11623524,0.53538895,1,True,8,100,shap,0.17177128791809082,69,22,24,75,48,1,77,56,66,18,76
0.6516242,0.12132943,0.5302948,1,True,9,100,shap,0.17141318321228027,69,22,24,75,48,1,77,56,66,18,76
0.6516242,0.11982488,0.5317993,1,True,10,100,shap,0.1694169044494629,69,22,24,75,48,1,77,56,66,18,76
0.89727455,0.89727455,0.0,1,False,0,100,shap,2.5645976066589355,69,75,17,11,70,74,21,31,1,64,77
0.89727455,0.8834245,0.013850033,1,False,1,100,shap,0.19699978828430176,69,75,17,11,70,74,21,31,1,64,77
0.89727455,0.87176913,0.025505424,1,False,2,100,shap,0.18432188034057617,69,75,17,11,70,74,21,31,1,64,77
0.89727455,0.89162314,0.0056514144,1,False,3,100,shap,0.1785120964050293,69,75,17,11,70,74,21,31,1,64,77
0.89727455,0.86991686,0.027357697,1,False,4,100,shap,0.17345786094665527,69,75,17,11,70,74,21,31,1,64,77
0.89727455,0.8046265,0.09264803,1,False,5,100,shap,0.17255258560180664,69,75,17,11,70,74,21,31,1,64,77
0.89727455,0.7579713,0.13930327,1,False,6,100,shap,0.18819332122802734,69,75,17,11,70,74,21,31,1,64,77
0.89727455,0.7654894,0.13178515,1,False,7,100,shap,0.17626667022705078,69,75,17,11,70,74,21,31,1,64,77
0.89727455,0.7555886,0.14168596,1,False,8,100,shap,0.17378807067871094,69,75,17,11,70,74,21,31,1,64,77
0.89727455,0.74005425,0.1572203,1,False,9,100,shap,0.17006659507751465,69,75,17,11,70,74,21,31,1,64,77
0.89727455,0.74224275,0.1550318,1,False,10,100,shap,0.17402219772338867,69,75,17,11,70,74,21,31,1,64,77
0.9550466,0.9550466,0.0,1,False,0,100,shap,2.5617849826812744,75,70,69,73,13,2,76,43,9,67,47
0.9550466,0.94706285,0.007983744,1,False,1,100,shap,0.19014883041381836,75,70,69,73,13,2,76,43,9,67,47
0.9550466,0.9298918,0.02515477,1,False,2,100,shap,0.1806018352508545,75,70,69,73,13,2,76,43,9,67,47
0.9550466,0.9159744,0.039072216,1,False,3,100,shap,0.1790165901184082,75,70,69,73,13,2,76,43,9,67,47
0.9550466,0.9053457,0.049700916,1,False,4,100,shap,0.16909337043762207,75,70,69,73,13,2,76,43,9,67,47
0.9550466,0.9195129,0.035533667,1,False,5,100,shap,0.30561256408691406,75,70,69,73,13,2,76,43,9,67,47
0.9550466,0.8286938,0.12635279,1,False,6,100,shap,0.16501307487487793,75,70,69,73,13,2,76,43,9,67,47
0.9550466,0.74084663,0.21419996,1,False,7,100,shap,0.16246604919433594,75,70,69,73,13,2,76,43,9,67,47
0.9550466,0.7397754,0.21527117,1,False,8,100,shap,0.16908574104309082,75,70,69,73,13,2,76,43,9,67,47
0.9550466,0.7129181,0.24212849,1,False,9,100,shap,0.1737220287322998,75,70,69,73,13,2,76,43,9,67,47
0.9550466,0.666198,0.28884858,1,False,10,100,shap,0.16045045852661133,75,70,69,73,13,2,76,43,9,67,47
0.859644,0.859644,0.0,1,False,0,100,shap,2.5986316204071045,69,31,70,73,48,9,7,1,74,76,53
0.859644,0.83892983,0.020714164,1,False,1,100,shap,0.20012235641479492,69,31,70,73,48,9,7,1,74,76,53
0.859644,0.83679676,0.022847235,1,False,2,100,shap,0.184769868850708,69,31,70,73,48,9,7,1,74,76,53
0.859644,0.82500005,0.034643948,1,False,3,100,shap,0.1711866855621338,69,31,70,73,48,9,7,1,74,76,53
0.859644,0.8185445,0.04109949,1,False,4,100,shap,0.172560453414917,69,31,70,73,48,9,7,1,74,76,53
0.859644,0.8023824,0.057261586,1,False,5,100,shap,0.16852092742919922,69,31,70,73,48,9,7,1,74,76,53
0.859644,0.77548355,0.08416045,1,False,6,100,shap,0.17120718955993652,69,31,70,73,48,9,7,1,74,76,53
0.859644,0.7742272,0.085416794,1,False,7,100,shap,0.1750774383544922,69,31,70,73,48,9,7,1,74,76,53
0.859644,0.75574625,0.10389775,1,False,8,100,shap,0.17101812362670898,69,31,70,73,48,9,7,1,74,76,53
0.859644,0.7511378,0.1085062,1,False,9,100,shap,0.1679210662841797,69,31,70,73,48,9,7,1,74,76,53
0.859644,0.7390016,0.12064242,1,False,10,100,shap,0.16425609588623047,69,31,70,73,48,9,7,1,74,76,53
0.99995375,0.99995375,0.0,1,False,0,100,shap,2.6014277935028076,73,72,1,70,76,74,75,49,3,67,2
0.99995375,0.99487996,0.005073786,1,False,1,100,shap,0.19888925552368164,73,72,1,70,76,74,75,49,3,67,2
0.99995375,0.9196522,0.08030152,1,False,2,100,shap,0.17775416374206543,73,72,1,70,76,74,75,49,3,67,2
0.99995375,0.91967666,0.080277085,1,False,3,100,shap,0.17612028121948242,73,72,1,70,76,74,75,49,3,67,2
0.99995375,0.85233736,0.14761639,1,False,4,100,shap,0.1722431182861328,73,72,1,70,76,74,75,49,3,67,2
0.99995375,0.8157281,0.18422562,1,False,5,100,shap,0.17157936096191406,73,72,1,70,76,74,75,49,3,67,2
0.99995375,0.77620405,0.2237497,1,False,6,100,shap,0.16960668563842773,73,72,1,70,76,74,75,49,3,67,2
0.99995375,0.6631538,0.33679992,1,False,7,100,shap,0.17010998725891113,73,72,1,70,76,74,75,49,3,67,2
0.99995375,0.66314363,0.3368101,1,False,8,100,shap,0.1642622947692871,73,72,1,70,76,74,75,49,3,67,2
0.99995375,0.65164006,0.3483137,1,False,9,100,shap,0.17007827758789062,73,72,1,70,76,74,75,49,3,67,2
0.99995375,0.6329982,0.36695552,1,False,10,100,shap,0.1662595272064209,73,72,1,70,76,74,75,49,3,67,2
0.8265965,0.8265965,0.0,1,False,0,100,shap,2.420435667037964,75,73,69,27,74,32,70,56,58,67,0
0.8265965,0.819227,0.0073695183,1,False,1,100,shap,0.19282984733581543,75,73,69,27,74,32,70,56,58,67,0
0.8265965,0.80586314,0.020733356,1,False,2,100,shap,0.18474698066711426,75,73,69,27,74,32,70,56,58,67,0
0.8265965,0.785126,0.041470528,1,False,3,100,shap,0.1792306900024414,75,73,69,27,74,32,70,56,58,67,0
0.8265965,0.7798961,0.046700418,1,False,4,100,shap,0.3148317337036133,75,73,69,27,74,32,70,56,58,67,0
0.8265965,0.767503,0.059093475,1,False,5,100,shap,0.16761374473571777,75,73,69,27,74,32,70,56,58,67,0
0.8265965,0.765074,0.061522484,1,False,6,100,shap,0.16731858253479004,75,73,69,27,74,32,70,56,58,67,0
0.8265965,0.75467074,0.07192576,1,False,7,100,shap,0.16261076927185059,75,73,69,27,74,32,70,56,58,67,0
0.8265965,0.7546958,0.071900725,1,False,8,100,shap,0.165910005569458,75,73,69,27,74,32,70,56,58,67,0
0.8265965,0.75417954,0.07241696,1,False,9,100,shap,0.16422343254089355,75,73,69,27,74,32,70,56,58,67,0
0.8265965,0.7520851,0.07451141,1,False,10,100,shap,0.16627955436706543,75,73,69,27,74,32,70,56,58,67,0
0.9018579,0.9018579,0.0,1,False,0,100,shap,2.423302412033081,69,75,73,47,74,33,1,36,76,34,70
0.9018579,0.8862385,0.015619397,1,False,1,100,shap,0.19076037406921387,69,75,73,47,74,33,1,36,76,34,70
0.9018579,0.87239575,0.029462159,1,False,2,100,shap,0.17609095573425293,69,75,73,47,74,33,1,36,76,34,70
0.9018579,0.8643637,0.037494242,1,False,3,100,shap,0.17853856086730957,69,75,73,47,74,33,1,36,76,34,70
0.9018579,0.85705847,0.044799447,1,False,4,100,shap,0.17124509811401367,69,75,73,47,74,33,1,36,76,34,70
0.9018579,0.8392058,0.06265211,1,False,5,100,shap,0.17816734313964844,69,75,73,47,74,33,1,36,76,34,70
0.9018579,0.8347392,0.067118704,1,False,6,100,shap,0.16649794578552246,69,75,73,47,74,33,1,36,76,34,70
0.9018579,0.8033575,0.09850043,1,False,7,100,shap,0.1684269905090332,69,75,73,47,74,33,1,36,76,34,70
0.9018579,0.7993549,0.102503,1,False,8,100,shap,0.16347956657409668,69,75,73,47,74,33,1,36,76,34,70
0.9018579,0.7734316,0.12842631,1,False,9,100,shap,0.16837072372436523,69,75,73,47,74,33,1,36,76,34,70
0.9018579,0.7709516,0.13090628,1,False,10,100,shap,0.16589689254760742,69,75,73,47,74,33,1,36,76,34,70
1.0,1.0,0.0,1,False,0,100,shap,2.5095303058624268,70,73,72,74,75,69,76,21,25,26,11
1.0,0.9999902,9.775162e-06,1,False,1,100,shap,0.19547700881958008,70,73,72,74,75,69,76,21,25,26,11
1.0,0.99706846,0.0029315352,1,False,2,100,shap,0.18615984916687012,70,73,72,74,75,69,76,21,25,26,11
1.0,0.8811261,0.118873894,1,False,3,100,shap,0.1746997833251953,70,73,72,74,75,69,76,21,25,26,11
1.0,0.7174429,0.28255707,1,False,4,100,shap,0.1743478775024414,70,73,72,74,75,69,76,21,25,26,11
1.0,0.6716312,0.32836878,1,False,5,100,shap,0.170257568359375,70,73,72,74,75,69,76,21,25,26,11
1.0,0.60324484,0.39675516,1,False,6,100,shap,0.16916370391845703,70,73,72,74,75,69,76,21,25,26,11
1.0,0.5026502,0.4973498,1,False,7,100,shap,0.17000269889831543,70,73,72,74,75,69,76,21,25,26,11
1.0,0.5128723,0.48712772,1,False,8,100,shap,0.17406415939331055,70,73,72,74,75,69,76,21,25,26,11
1.0,0.52041405,0.47958595,1,False,9,100,shap,0.1723616123199463,70,73,72,74,75,69,76,21,25,26,11
1.0,0.52674073,0.47325927,1,False,10,100,shap,0.1675570011138916,70,73,72,74,75,69,76,21,25,26,11
0.8152167,0.8152167,0.0,1,False,0,100,shap,2.5901851654052734,75,69,1,73,76,72,66,34,55,2,24
0.8152167,0.8017041,0.013512611,1,False,1,100,shap,0.20665931701660156,75,69,1,73,76,72,66,34,55,2,24
0.8152167,0.76681024,0.04840648,1,False,2,100,shap,0.18218040466308594,75,69,1,73,76,72,66,34,55,2,24
0.8152167,0.73734194,0.07787478,1,False,3,100,shap,0.3149561882019043,75,69,1,73,76,72,66,34,55,2,24
0.8152167,0.7347949,0.080421805,1,False,4,100,shap,0.163801908493042,75,69,1,73,76,72,66,34,55,2,24
0.8152167,0.7117352,0.10348153,1,False,5,100,shap,0.16839098930358887,75,69,1,73,76,72,66,34,55,2,24
0.8152167,0.7072532,0.1079635,1,False,6,100,shap,0.17421913146972656,75,69,1,73,76,72,66,34,55,2,24
0.8152167,0.70458233,0.11063439,1,False,7,100,shap,0.16971397399902344,75,69,1,73,76,72,66,34,55,2,24
0.8152167,0.7034291,0.11178762,1,False,8,100,shap,0.168381929397583,75,69,1,73,76,72,66,34,55,2,24
0.8152167,0.70320016,0.11201656,1,False,9,100,shap,0.17374205589294434,75,69,1,73,76,72,66,34,55,2,24
0.8152167,0.7067806,0.10843611,1,False,10,100,shap,0.17096471786499023,75,69,1,73,76,72,66,34,55,2,24
0.71493685,0.71493685,0.0,1,False,0,100,shap,2.541745185852051,75,42,27,73,4,62,76,3,69,13,60
0.71493685,0.70923775,0.005699098,1,False,1,100,shap,0.19560956954956055,75,42,27,73,4,62,76,3,69,13,60
0.71493685,0.7088437,0.0060931444,1,False,2,100,shap,0.1844944953918457,75,42,27,73,4,62,76,3,69,13,60
0.71493685,0.7058032,0.009133637,1,False,3,100,shap,0.17723989486694336,75,42,27,73,4,62,76,3,69,13,60
0.71493685,0.70119596,0.013740897,1,False,4,100,shap,0.17315340042114258,75,42,27,73,4,62,76,3,69,13,60
0.71493685,0.7063049,0.008631945,1,False,5,100,shap,0.17189669609069824,75,42,27,73,4,62,76,3,69,13,60
0.71493685,0.70408326,0.010853589,1,False,6,100,shap,0.17703866958618164,75,42,27,73,4,62,76,3,69,13,60
0.71493685,0.679483,0.035453856,1,False,7,100,shap,0.17046737670898438,75,42,27,73,4,62,76,3,69,13,60
0.71493685,0.6765693,0.03836757,1,False,8,100,shap,0.17585277557373047,75,42,27,73,4,62,76,3,69,13,60
0.71493685,0.5634281,0.15150875,1,False,9,100,shap,0.16866064071655273,75,42,27,73,4,62,76,3,69,13,60
0.71493685,0.57001764,0.14491922,1,False,10,100,shap,0.16347503662109375,75,42,27,73,4,62,76,3,69,13,60
0.8120323,0.8120323,0.0,1,False,0,100,shap,2.4035024642944336,75,70,72,69,73,9,51,76,48,59,60
0.8120323,0.7748064,0.037225902,1,False,1,100,shap,0.1856250762939453,75,70,72,69,73,9,51,76,48,59,60
0.8120323,0.7583713,0.05366099,1,False,2,100,shap,0.18041729927062988,75,70,72,69,73,9,51,76,48,59,60
0.8120323,0.7518414,0.060190856,1,False,3,100,shap,0.1827859878540039,75,70,72,69,73,9,51,76,48,59,60
0.8120323,0.69287986,0.11915243,1,False,4,100,shap,0.1688065528869629,75,70,72,69,73,9,51,76,48,59,60
0.8120323,0.70008016,0.111952126,1,False,5,100,shap,0.17461347579956055,75,70,72,69,73,9,51,76,48,59,60
0.8120323,0.6841873,0.12784499,1,False,6,100,shap,0.16871380805969238,75,70,72,69,73,9,51,76,48,59,60
0.8120323,0.67901695,0.13301533,1,False,7,100,shap,0.16950654983520508,75,70,72,69,73,9,51,76,48,59,60
0.8120323,0.64524424,0.16678804,1,False,8,100,shap,0.16360855102539062,75,70,72,69,73,9,51,76,48,59,60
0.8120323,0.661026,0.15100628,1,False,9,100,shap,0.17111682891845703,75,70,72,69,73,9,51,76,48,59,60
0.8120323,0.66065884,0.15137345,1,False,10,100,shap,0.16683483123779297,75,70,72,69,73,9,51,76,48,59,60
0.89330375,0.89330375,0.0,1,False,0,100,shap,2.5409207344055176,75,69,73,76,70,72,1,6,19,2,63
0.89330375,0.8890482,0.004255533,1,False,1,100,shap,0.33416223526000977,75,69,73,76,70,72,1,6,19,2,63
0.89330375,0.8626984,0.030605376,1,False,2,100,shap,0.16828703880310059,75,69,73,76,70,72,1,6,19,2,63
0.89330375,0.8606092,0.03269458,1,False,3,100,shap,0.17929601669311523,75,69,73,76,70,72,1,6,19,2,63
0.89330375,0.8028779,0.09042585,1,False,4,100,shap,0.16727304458618164,75,69,73,76,70,72,1,6,19,2,63
0.89330375,0.78423417,0.109069586,1,False,5,100,shap,0.16157150268554688,75,69,73,76,70,72,1,6,19,2,63
0.89330375,0.7701967,0.123107076,1,False,6,100,shap,0.16618967056274414,75,69,73,76,70,72,1,6,19,2,63
0.89330375,0.76018226,0.13312149,1,False,7,100,shap,0.16628456115722656,75,69,73,76,70,72,1,6,19,2,63
0.89330375,0.7478456,0.14545816,1,False,8,100,shap,0.16881585121154785,75,69,73,76,70,72,1,6,19,2,63
0.89330375,0.748261,0.14504278,1,False,9,100,shap,0.17565584182739258,75,69,73,76,70,72,1,6,19,2,63
0.89330375,0.7599045,0.13339925,1,False,10,100,shap,0.17363309860229492,75,69,73,76,70,72,1,6,19,2,63
0.73909605,0.73909605,0.0,1,False,0,100,shap,2.554401397705078,1,55,75,73,26,48,42,53,22,8,9
0.73909605,0.7151499,0.023946166,1,False,1,100,shap,0.18463993072509766,1,55,75,73,26,48,42,53,22,8,9
0.73909605,0.71187425,0.027221799,1,False,2,100,shap,0.18030238151550293,1,55,75,73,26,48,42,53,22,8,9
0.73909605,0.6901954,0.048900664,1,False,3,100,shap,0.18195509910583496,1,55,75,73,26,48,42,53,22,8,9
0.73909605,0.6907639,0.048332155,1,False,4,100,shap,0.1715242862701416,1,55,75,73,26,48,42,53,22,8,9
0.73909605,0.69012445,0.048971593,1,False,5,100,shap,0.1804978847503662,1,55,75,73,26,48,42,53,22,8,9
0.73909605,0.6785777,0.060518324,1,False,6,100,shap,0.17208099365234375,1,55,75,73,26,48,42,53,22,8,9
0.73909605,0.67775977,0.06133628,1,False,7,100,shap,0.17168569564819336,1,55,75,73,26,48,42,53,22,8,9
0.73909605,0.68645656,0.052639484,1,False,8,100,shap,0.17005467414855957,1,55,75,73,26,48,42,53,22,8,9
0.73909605,0.6892384,0.049857616,1,False,9,100,shap,0.16843533515930176,1,55,75,73,26,48,42,53,22,8,9
0.73909605,0.6856262,0.053469837,1,False,10,100,shap,0.16478395462036133,1,55,75,73,26,48,42,53,22,8,9
1.0,1.0,0.0,1,False,0,100,shap,2.473233461380005,68,75,76,73,69,74,72,70,20,77,40
1.0,0.9999999,1.1920929e-07,1,False,1,100,shap,0.18411660194396973,68,75,76,73,69,74,72,70,20,77,40
1.0,0.9999994,5.9604645e-07,1,False,2,100,shap,0.18828392028808594,68,75,76,73,69,74,72,70,20,77,40
1.0,0.9999944,5.6028366e-06,1,False,3,100,shap,0.17252516746520996,68,75,76,73,69,74,72,70,20,77,40
1.0,0.99927026,0.00072973967,1,False,4,100,shap,0.17249798774719238,68,75,76,73,69,74,72,70,20,77,40
1.0,0.9948938,0.0051062107,1,False,5,100,shap,0.17331647872924805,68,75,76,73,69,74,72,70,20,77,40
1.0,0.8573131,0.1426869,1,False,6,100,shap,0.17393159866333008,68,75,76,73,69,74,72,70,20,77,40
1.0,0.7773428,0.2226572,1,False,7,100,shap,0.1693265438079834,68,75,76,73,69,74,72,70,20,77,40
1.0,0.72974783,0.27025217,1,False,8,100,shap,0.17211675643920898,68,75,76,73,69,74,72,70,20,77,40
1.0,0.62690216,0.37309784,1,False,9,100,shap,0.1797640323638916,68,75,76,73,69,74,72,70,20,77,40
1.0,0.6298746,0.3701254,1,False,10,100,shap,0.18103408813476562,68,75,76,73,69,74,72,70,20,77,40
0.88924444,0.88924444,0.0,1,False,0,100,shap,2.7016944885253906,19,67,70,76,69,75,55,73,11,72,33
0.88924444,0.86177593,0.027468503,1,False,1,100,shap,0.1767113208770752,19,67,70,76,69,75,55,73,11,72,33
0.88924444,0.83138925,0.05785519,1,False,2,100,shap,0.1912705898284912,19,67,70,76,69,75,55,73,11,72,33
0.88924444,0.80561996,0.08362448,1,False,3,100,shap,0.17220664024353027,19,67,70,76,69,75,55,73,11,72,33
0.88924444,0.7663157,0.12292874,1,False,4,100,shap,0.16632556915283203,19,67,70,76,69,75,55,73,11,72,33
0.88924444,0.7056623,0.18358213,1,False,5,100,shap,0.16894292831420898,19,67,70,76,69,75,55,73,11,72,33
0.88924444,0.6198321,0.26941234,1,False,6,100,shap,0.17087435722351074,19,67,70,76,69,75,55,73,11,72,33
0.88924444,0.6253522,0.26389223,1,False,7,100,shap,0.1667313575744629,19,67,70,76,69,75,55,73,11,72,33
0.88924444,0.6446253,0.24461913,1,False,8,100,shap,0.16563105583190918,19,67,70,76,69,75,55,73,11,72,33
0.88924444,0.6023597,0.28688473,1,False,9,100,shap,0.1661076545715332,19,67,70,76,69,75,55,73,11,72,33
0.88924444,0.6144655,0.27477896,1,False,10,100,shap,0.16426706314086914,19,67,70,76,69,75,55,73,11,72,33
0.99999845,0.99999845,0.0,1,False,0,100,shap,2.507694721221924,73,70,72,75,74,69,76,6,1,48,71
0.99999845,0.9999268,7.164478e-05,1,False,1,100,shap,0.1921703815460205,73,70,72,75,74,69,76,6,1,48,71
0.99999845,0.9977329,0.0022655725,1,False,2,100,shap,0.18251872062683105,73,70,72,75,74,69,76,6,1,48,71
0.99999845,0.9715201,0.028478324,1,False,3,100,shap,0.1708207130432129,73,70,72,75,74,69,76,6,1,48,71
0.99999845,0.92327857,0.07671988,1,False,4,100,shap,0.16997337341308594,73,70,72,75,74,69,76,6,1,48,71
0.99999845,0.8303504,0.16964805,1,False,5,100,shap,0.1650223731994629,73,70,72,75,74,69,76,6,1,48,71
0.99999845,0.5983246,0.40167385,1,False,6,100,shap,0.17091059684753418,73,70,72,75,74,69,76,6,1,48,71
0.99999845,0.2616807,0.7383177,1,True,7,100,shap,0.16256380081176758,73,70,72,75,74,69,76,6,1,48,71
0.99999845,0.25638545,0.743613,1,True,8,100,shap,0.16633272171020508,73,70,72,75,74,69,76,6,1,48,71
0.99999845,0.28901985,0.7109786,1,True,9,100,shap,0.16357207298278809,73,70,72,75,74,69,76,6,1,48,71
0.99999845,0.36887535,0.63112307,1,True,10,100,shap,0.18061041831970215,73,70,72,75,74,69,76,6,1,48,71
0.7206053,0.7206053,0.0,1,False,0,100,shap,2.568091869354248,69,6,70,24,75,40,1,76,14,36,29
0.7206053,0.67712045,0.043484867,1,False,1,100,shap,0.20245718955993652,69,6,70,24,75,40,1,76,14,36,29
0.7206053,0.65184784,0.068757474,1,False,2,100,shap,0.17358040809631348,69,6,70,24,75,40,1,76,14,36,29
0.7206053,0.65312773,0.067477584,1,False,3,100,shap,0.1775362491607666,69,6,70,24,75,40,1,76,14,36,29
0.7206053,0.65640557,0.064199746,1,False,4,100,shap,0.16913390159606934,69,6,70,24,75,40,1,76,14,36,29
0.7206053,0.60423577,0.116369545,1,False,5,100,shap,0.1714186668395996,69,6,70,24,75,40,1,76,14,36,29
0.7206053,0.6027339,0.1178714,1,False,6,100,shap,0.16228199005126953,69,6,70,24,75,40,1,76,14,36,29
0.7206053,0.58739823,0.13320708,1,False,7,100,shap,0.1666412353515625,69,6,70,24,75,40,1,76,14,36,29
0.7206053,0.5185786,0.20202672,1,False,8,100,shap,0.16444754600524902,69,6,70,24,75,40,1,76,14,36,29
0.7206053,0.5192938,0.20131153,1,False,9,100,shap,0.1692185401916504,69,6,70,24,75,40,1,76,14,36,29
0.7206053,0.51759195,0.20301336,1,False,10,100,shap,0.1642606258392334,69,6,70,24,75,40,1,76,14,36,29
0.9999995,0.9999995,0.0,1,False,0,100,shap,2.5805678367614746,74,70,75,69,51,73,77,39,23,28,76
0.9999995,0.9999534,4.6133995e-05,1,False,1,100,shap,0.18553447723388672,74,70,75,69,51,73,77,39,23,28,76
0.9999995,0.9975079,0.0024915934,1,False,2,100,shap,0.18901896476745605,74,70,75,69,51,73,77,39,23,28,76
0.9999995,0.99009794,0.009901583,1,False,3,100,shap,0.17756128311157227,74,70,75,69,51,73,77,39,23,28,76
0.9999995,0.8970376,0.1029619,1,False,4,100,shap,0.1723012924194336,74,70,75,69,51,73,77,39,23,28,76
0.9999995,0.9644915,0.035508037,1,False,5,100,shap,0.17852282524108887,74,70,75,69,51,73,77,39,23,28,76
0.9999995,0.68772334,0.31227618,1,False,6,100,shap,0.22040987014770508,74,70,75,69,51,73,77,39,23,28,76
0.9999995,0.69203365,0.30796587,1,False,7,100,shap,0.203474760055542,74,70,75,69,51,73,77,39,23,28,76
0.9999995,0.69018,0.30981952,1,False,8,100,shap,0.19342851638793945,74,70,75,69,51,73,77,39,23,28,76
0.9999995,0.7010049,0.2989946,1,False,9,100,shap,0.18430638313293457,74,70,75,69,51,73,77,39,23,28,76
0.9999995,0.7056713,0.2943282,1,False,10,100,shap,0.17089128494262695,74,70,75,69,51,73,77,39,23,28,76
1.0,1.0,0.0,1,False,0,100,shap,2.4559028148651123,71,75,69,73,70,72,76,74,41,6,59
1.0,1.0,0.0,1,False,1,100,shap,0.18531084060668945,71,75,69,73,70,72,76,74,41,6,59
1.0,1.0,0.0,1,False,2,100,shap,0.180833101272583,71,75,69,73,70,72,76,74,41,6,59
1.0,1.0,0.0,1,False,3,100,shap,0.17736268043518066,71,75,69,73,70,72,76,74,41,6,59
1.0,0.99999046,9.536743e-06,1,False,4,100,shap,0.16881966590881348,71,75,69,73,70,72,76,74,41,6,59
1.0,0.9993542,0.0006458163,1,False,5,100,shap,0.16989898681640625,71,75,69,73,70,72,76,74,41,6,59
1.0,0.98530376,0.01469624,1,False,6,100,shap,0.16621661186218262,71,75,69,73,70,72,76,74,41,6,59
1.0,0.93195707,0.068042934,1,False,7,100,shap,0.17252302169799805,71,75,69,73,70,72,76,74,41,6,59
1.0,0.88589174,0.114108264,1,False,8,100,shap,0.16231322288513184,71,75,69,73,70,72,76,74,41,6,59
1.0,0.88346946,0.11653054,1,False,9,100,shap,0.16776680946350098,71,75,69,73,70,72,76,74,41,6,59
1.0,0.81919295,0.18080705,1,False,10,100,shap,0.167710542678833,71,75,69,73,70,72,76,74,41,6,59
0.89098936,0.89098936,0.0,1,False,0,100,shap,2.6325559616088867,73,69,3,33,1,72,70,8,34,36,76
0.89098936,0.8734689,0.017520487,1,False,1,100,shap,0.18658232688903809,73,69,3,33,1,72,70,8,34,36,76
0.89098936,0.8712999,0.01968944,1,False,2,100,shap,0.18361663818359375,73,69,3,33,1,72,70,8,34,36,76
0.89098936,0.8518168,0.03917259,1,False,3,100,shap,0.1706371307373047,73,69,3,33,1,72,70,8,34,36,76
0.89098936,0.84856087,0.042428493,1,False,4,100,shap,0.17295289039611816,73,69,3,33,1,72,70,8,34,36,76
0.89098936,0.83939105,0.05159831,1,False,5,100,shap,0.16620659828186035,73,69,3,33,1,72,70,8,34,36,76
0.89098936,0.82804424,0.06294513,1,False,6,100,shap,0.16797804832458496,73,69,3,33,1,72,70,8,34,36,76
0.89098936,0.8159609,0.07502848,1,False,7,100,shap,0.16507744789123535,73,69,3,33,1,72,70,8,34,36,76
0.89098936,0.8183687,0.07262069,1,False,8,100,shap,0.17477893829345703,73,69,3,33,1,72,70,8,34,36,76
0.89098936,0.815526,0.075463355,1,False,9,100,shap,0.16324901580810547,73,69,3,33,1,72,70,8,34,36,76
0.89098936,0.81318563,0.07780373,1,False,10,100,shap,0.31194448471069336,73,69,3,33,1,72,70,8,34,36,76
0.970794,0.970794,0.0,1,False,0,100,shap,2.4702060222625732,15,69,75,76,3,2,48,28,70,9,51
0.970794,0.9342916,0.03650242,1,False,1,100,shap,0.20389914512634277,15,69,75,76,3,2,48,28,70,9,51
0.970794,0.8866827,0.08411133,1,False,2,100,shap,0.17408013343811035,15,69,75,76,3,2,48,28,70,9,51
0.970794,0.43809912,0.53269494,1,True,3,100,shap,0.17520403861999512,15,69,75,76,3,2,48,28,70,9,51
0.970794,0.06652092,0.9042731,1,True,4,100,shap,0.16775131225585938,15,69,75,76,3,2,48,28,70,9,51
0.970794,0.037372157,0.93342185,1,True,5,100,shap,0.17058277130126953,15,69,75,76,3,2,48,28,70,9,51
0.970794,0.12365436,0.84713966,1,True,6,100,shap,0.1642615795135498,15,69,75,76,3,2,48,28,70,9,51
0.970794,0.20727915,0.7635149,1,True,7,100,shap,0.16916847229003906,15,69,75,76,3,2,48,28,70,9,51
0.970794,0.22088054,0.74991345,1,True,8,100,shap,0.1651914119720459,15,69,75,76,3,2,48,28,70,9,51
0.970794,0.34051663,0.6302774,1,True,9,100,shap,0.1642301082611084,15,69,75,76,3,2,48,28,70,9,51
0.970794,0.37021372,0.60058033,1,True,10,100,shap,0.16402983665466309,15,69,75,76,3,2,48,28,70,9,51
0.7537844,0.7537844,0.0,1,False,0,100,shap,2.554246664047241,70,66,1,68,74,73,6,8
0.7537844,0.7437178,0.010066628,1,False,1,100,shap,0.18651986122131348,70,66,1,68,74,73,6,8
0.7537844,0.74196285,0.011821568,1,False,2,100,shap,0.18068814277648926,70,66,1,68,74,73,6,8
0.7537844,0.73402184,0.019762576,1,False,3,100,shap,0.1763916015625,70,66,1,68,74,73,6,8
0.7537844,0.74400115,0.009783268,1,False,4,100,shap,0.1672065258026123,70,66,1,68,74,73,6,8
0.7537844,0.733439,0.02034539,1,False,5,100,shap,0.17041540145874023,70,66,1,68,74,73,6,8
