original_probability,new_probability,confidence_diff,original_class,class_change,no_features,nsamples,explainer,time,important_columns,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10
0.77045405,0.6338099,0.13664412,1,False,9,auto,shap,0.5459356307983398,51,67,9,48,11,47,28,52,30,24,33
0.77045405,0.628023,0.14243102,1,False,10,auto,shap,0.22042369842529297,51,67,9,48,11,47,28,52,30,24,33
0.90471834,0.90471834,0.0,1,False,0,auto,shap,47.06308627128601,9,10,17,67,1,31,25,28,30,33,26
0.90471834,0.89386827,0.010850072,1,False,1,auto,shap,0.19750475883483887,9,10,17,67,1,31,25,28,30,33,26
0.90471834,0.89581615,0.008902192,1,False,2,auto,shap,0.21542620658874512,9,10,17,67,1,31,25,28,30,33,26
0.90471834,0.8961155,0.008602858,1,False,3,auto,shap,0.19647765159606934,9,10,17,67,1,31,25,28,30,33,26
0.90471834,0.8925485,0.012169838,1,False,4,auto,shap,0.19197726249694824,9,10,17,67,1,31,25,28,30,33,26
0.90471834,0.8962699,0.008448422,1,False,5,auto,shap,0.18538761138916016,9,10,17,67,1,31,25,28,30,33,26
0.90471834,0.8912018,0.013516545,1,False,6,auto,shap,0.1902158260345459,9,10,17,67,1,31,25,28,30,33,26
0.90471834,0.88338125,0.021337092,1,False,7,auto,shap,0.1844642162322998,9,10,17,67,1,31,25,28,30,33,26
0.90471834,0.8777596,0.026958764,1,False,8,auto,shap,0.18949365615844727,9,10,17,67,1,31,25,28,30,33,26
0.90471834,0.86994815,0.03477019,1,False,9,auto,shap,0.1838977336883545,9,10,17,67,1,31,25,28,30,33,26
0.90471834,0.86223423,0.042484105,1,False,10,auto,shap,0.18505001068115234,9,10,17,67,1,31,25,28,30,33,26
0.85683084,0.85683084,0.0,1,False,0,auto,shap,50.344895124435425,6,1,67,47,25,30,31,28,26,27,24
0.85683084,0.8326043,0.024226546,1,False,1,auto,shap,0.20918488502502441,6,1,67,47,25,30,31,28,26,27,24
0.85683084,0.7797488,0.07708204,1,False,2,auto,shap,0.18613862991333008,6,1,67,47,25,30,31,28,26,27,24
0.85683084,0.76833594,0.0884949,1,False,3,auto,shap,0.1846780776977539,6,1,67,47,25,30,31,28,26,27,24
0.85683084,0.7480729,0.10875791,1,False,4,auto,shap,0.17751550674438477,6,1,67,47,25,30,31,28,26,27,24
0.85683084,0.7439249,0.11290592,1,False,5,auto,shap,0.17519330978393555,6,1,67,47,25,30,31,28,26,27,24
0.85683084,0.7395677,0.11726314,1,False,6,auto,shap,0.18550562858581543,6,1,67,47,25,30,31,28,26,27,24
0.85683084,0.73396516,0.12286568,1,False,7,auto,shap,0.2095797061920166,6,1,67,47,25,30,31,28,26,27,24
0.85683084,0.73037475,0.12645608,1,False,8,auto,shap,0.19849848747253418,6,1,67,47,25,30,31,28,26,27,24
0.85683084,0.72768795,0.12914288,1,False,9,auto,shap,0.21628665924072266,6,1,67,47,25,30,31,28,26,27,24
0.85683084,0.7255361,0.13129473,1,False,10,auto,shap,0.20654654502868652,6,1,67,47,25,30,31,28,26,27,24
0.7234509,0.7234509,0.0,1,False,0,auto,shap,51.050628900527954,67,10,48,52,3,28,9,33,51,30,31
0.7234509,0.70280004,0.020650864,1,False,1,auto,shap,0.19785523414611816,67,10,48,52,3,28,9,33,51,30,31
0.7234509,0.6868644,0.036586523,1,False,2,auto,shap,0.18382501602172852,67,10,48,52,3,28,9,33,51,30,31
0.7234509,0.6740095,0.049441397,1,False,3,auto,shap,0.20560884475708008,67,10,48,52,3,28,9,33,51,30,31
0.7234509,0.6543022,0.06914872,1,False,4,auto,shap,0.19359469413757324,67,10,48,52,3,28,9,33,51,30,31
0.7234509,0.6477509,0.075699985,1,False,5,auto,shap,0.18973970413208008,67,10,48,52,3,28,9,33,51,30,31
0.7234509,0.6403605,0.083090425,1,False,6,auto,shap,0.18457913398742676,67,10,48,52,3,28,9,33,51,30,31
0.7234509,0.6309916,0.09245932,1,False,7,auto,shap,0.18151021003723145,67,10,48,52,3,28,9,33,51,30,31
0.7234509,0.62480795,0.098642945,1,False,8,auto,shap,0.5695765018463135,67,10,48,52,3,28,9,33,51,30,31
0.7234509,0.63731915,0.08613175,1,False,9,auto,shap,0.19951677322387695,67,10,48,52,3,28,9,33,51,30,31
0.7234509,0.63090515,0.09254575,1,False,10,auto,shap,0.1913132667541504,67,10,48,52,3,28,9,33,51,30,31
0.79750353,0.79750353,0.0,1,False,0,auto,shap,49.75425744056702,53,2,1,51,0,6,3,30,28,31,4
0.79750353,0.7367391,0.060764432,1,False,1,auto,shap,0.20208501815795898,53,2,1,51,0,6,3,30,28,31,4
0.79750353,0.6867593,0.11074424,1,False,2,auto,shap,0.18151545524597168,53,2,1,51,0,6,3,30,28,31,4
0.79750353,0.6660542,0.13144934,1,False,3,auto,shap,0.1770460605621338,53,2,1,51,0,6,3,30,28,31,4
0.79750353,0.6307502,0.16675335,1,False,4,auto,shap,0.1764383316040039,53,2,1,51,0,6,3,30,28,31,4
0.79750353,0.62592417,0.17157936,1,False,5,auto,shap,0.17723894119262695,53,2,1,51,0,6,3,30,28,31,4
0.79750353,0.61694825,0.18055528,1,False,6,auto,shap,0.18124079704284668,53,2,1,51,0,6,3,30,28,31,4
0.79750353,0.6093467,0.18815684,1,False,7,auto,shap,0.19577407836914062,53,2,1,51,0,6,3,30,28,31,4
0.79750353,0.60017955,0.19732398,1,False,8,auto,shap,0.1904609203338623,53,2,1,51,0,6,3,30,28,31,4
0.79750353,0.5908547,0.20664883,1,False,9,auto,shap,0.1807401180267334,53,2,1,51,0,6,3,30,28,31,4
0.79750353,0.5851419,0.21236163,1,False,10,auto,shap,0.18099212646484375,53,2,1,51,0,6,3,30,28,31,4
0.85704446,0.85704446,0.0,1,False,0,auto,shap,49.28732204437256,9,17,3,1,10,53,0,24,33,28,48
0.85704446,0.8337426,0.02330184,1,False,1,auto,shap,0.2015836238861084,9,17,3,1,10,53,0,24,33,28,48
0.85704446,0.81898767,0.03805679,1,False,2,auto,shap,0.19799423217773438,9,17,3,1,10,53,0,24,33,28,48
0.85704446,0.7683912,0.08865327,1,False,3,auto,shap,0.19547581672668457,9,17,3,1,10,53,0,24,33,28,48
0.85704446,0.73656684,0.12047762,1,False,4,auto,shap,0.19026541709899902,9,17,3,1,10,53,0,24,33,28,48
0.85704446,0.7249312,0.13211328,1,False,5,auto,shap,0.18936991691589355,9,17,3,1,10,53,0,24,33,28,48
0.85704446,0.7242541,0.13279039,1,False,6,auto,shap,0.18103647232055664,9,17,3,1,10,53,0,24,33,28,48
0.85704446,0.7348398,0.12220466,1,False,7,auto,shap,0.1833195686340332,9,17,3,1,10,53,0,24,33,28,48
0.85704446,0.727899,0.12914544,1,False,8,auto,shap,0.19392108917236328,9,17,3,1,10,53,0,24,33,28,48
0.85704446,0.7243688,0.13267565,1,False,9,auto,shap,0.20980000495910645,9,17,3,1,10,53,0,24,33,28,48
0.85704446,0.72246355,0.13458091,1,False,10,auto,shap,0.20041275024414062,9,17,3,1,10,53,0,24,33,28,48
0.9159139,0.9159139,0.0,1,False,0,auto,shap,49.21657681465149,16,6,1,47,48,28,30,3,22,26,24
0.9159139,0.9410785,-0.025164604,1,False,1,auto,shap,0.20447897911071777,16,6,1,47,48,28,30,3,22,26,24
0.9159139,0.9244711,-0.0085572,1,False,2,auto,shap,0.2074108123779297,16,6,1,47,48,28,30,3,22,26,24
0.9159139,0.9269461,-0.011032224,1,False,3,auto,shap,0.218414306640625,16,6,1,47,48,28,30,3,22,26,24
0.9159139,0.9315289,-0.015615046,1,False,4,auto,shap,0.21098947525024414,16,6,1,47,48,28,30,3,22,26,24
0.9159139,0.922891,-0.006977141,1,False,5,auto,shap,0.19333505630493164,16,6,1,47,48,28,30,3,22,26,24
0.9159139,0.91301525,0.0028986335,1,False,6,auto,shap,0.4719085693359375,16,6,1,47,48,28,30,3,22,26,24
0.9159139,0.90173286,0.014181018,1,False,7,auto,shap,0.1923680305480957,16,6,1,47,48,28,30,3,22,26,24
0.9159139,0.88143307,0.03448081,1,False,8,auto,shap,0.18500781059265137,16,6,1,47,48,28,30,3,22,26,24
0.9159139,0.87147236,0.04444152,1,False,9,auto,shap,0.18836212158203125,16,6,1,47,48,28,30,3,22,26,24
0.9159139,0.85290897,0.06300491,1,False,10,auto,shap,0.19647431373596191,16,6,1,47,48,28,30,3,22,26,24
0.6305715,0.6305715,0.0,1,False,0,auto,shap,48.797316551208496,67,2,10,52,28,31,33,11,26,30,35
0.6305715,0.5995397,0.031031787,1,False,1,auto,shap,0.20544934272766113,67,2,10,52,28,31,33,11,26,30,35
0.6305715,0.57806814,0.052503347,1,False,2,auto,shap,0.20447015762329102,67,2,10,52,28,31,33,11,26,30,35
0.6305715,0.5658648,0.06470668,1,False,3,auto,shap,0.1974797248840332,67,2,10,52,28,31,33,11,26,30,35
0.6305715,0.55607677,0.07449472,1,False,4,auto,shap,0.19395112991333008,67,2,10,52,28,31,33,11,26,30,35
0.6305715,0.5484806,0.082090914,1,False,5,auto,shap,0.18121910095214844,67,2,10,52,28,31,33,11,26,30,35
0.6305715,0.5431197,0.087451756,1,False,6,auto,shap,0.18646717071533203,67,2,10,52,28,31,33,11,26,30,35
0.6305715,0.5363765,0.09419501,1,False,7,auto,shap,0.1905076503753662,67,2,10,52,28,31,33,11,26,30,35
0.6305715,0.53215855,0.09841293,1,False,8,auto,shap,0.18753743171691895,67,2,10,52,28,31,33,11,26,30,35
0.6305715,0.5285543,0.102017164,1,False,9,auto,shap,0.17692780494689941,67,2,10,52,28,31,33,11,26,30,35
0.6305715,0.52520937,0.10536212,1,False,10,auto,shap,0.1813344955444336,67,2,10,52,28,31,33,11,26,30,35
0.89879084,0.89879084,0.0,1,False,0,auto,shap,53.092658281326294,4,1,67,3,25,28,5,26,31,24,33
0.89879084,0.87234163,0.026449203,1,False,1,auto,shap,0.2014603614807129,4,1,67,3,25,28,5,26,31,24,33
0.89879084,0.85271245,0.046078384,1,False,2,auto,shap,0.20031404495239258,4,1,67,3,25,28,5,26,31,24,33
0.89879084,0.831473,0.06731784,1,False,3,auto,shap,0.2104034423828125,4,1,67,3,25,28,5,26,31,24,33
0.89879084,0.8357433,0.06304753,1,False,4,auto,shap,0.20441126823425293,4,1,67,3,25,28,5,26,31,24,33
0.89879084,0.8262895,0.07250136,1,False,5,auto,shap,0.20499277114868164,4,1,67,3,25,28,5,26,31,24,33
0.89879084,0.8164119,0.082378924,1,False,6,auto,shap,0.2094578742980957,4,1,67,3,25,28,5,26,31,24,33
0.89879084,0.80598515,0.09280568,1,False,7,auto,shap,0.20557451248168945,4,1,67,3,25,28,5,26,31,24,33
0.89879084,0.7961694,0.102621436,1,False,8,auto,shap,0.20746922492980957,4,1,67,3,25,28,5,26,31,24,33
0.89879084,0.78678167,0.11200917,1,False,9,auto,shap,0.19765329360961914,4,1,67,3,25,28,5,26,31,24,33
0.89879084,0.7819965,0.11679435,1,False,10,auto,shap,0.18498802185058594,4,1,67,3,25,28,5,26,31,24,33
0.8142434,0.8142434,0.0,1,False,0,auto,shap,47.379374504089355,67,6,53,48,11,52,47,51,25,24,28
0.8142434,0.7804933,0.033750057,1,False,1,auto,shap,0.20938968658447266,67,6,53,48,11,52,47,51,25,24,28
0.8142434,0.75551945,0.058723927,1,False,2,auto,shap,0.19254755973815918,67,6,53,48,11,52,47,51,25,24,28
0.8142434,0.7335797,0.08066368,1,False,3,auto,shap,0.18035006523132324,67,6,53,48,11,52,47,51,25,24,28
0.8142434,0.72077066,0.09347272,1,False,4,auto,shap,0.44647693634033203,67,6,53,48,11,52,47,51,25,24,28
0.8142434,0.7120997,0.102143705,1,False,5,auto,shap,0.19347786903381348,67,6,53,48,11,52,47,51,25,24,28
0.8142434,0.70455265,0.109690726,1,False,6,auto,shap,0.1928269863128662,67,6,53,48,11,52,47,51,25,24,28
0.8142434,0.692382,0.1218614,1,False,7,auto,shap,0.178314208984375,67,6,53,48,11,52,47,51,25,24,28
0.8142434,0.67264473,0.14159864,1,False,8,auto,shap,0.19162368774414062,67,6,53,48,11,52,47,51,25,24,28
0.8142434,0.6638784,0.150365,1,False,9,auto,shap,0.1916182041168213,67,6,53,48,11,52,47,51,25,24,28
0.8142434,0.6560962,0.15814716,1,False,10,auto,shap,0.19292330741882324,67,6,53,48,11,52,47,51,25,24,28
0.869525,0.869525,0.0,1,False,0,auto,shap,50.65673327445984,6,1,18,28,26,25,31,30,27,33,48
0.869525,0.85574156,0.013783455,1,False,1,auto,shap,0.19291043281555176,6,1,18,28,26,25,31,30,27,33,48
0.869525,0.8401209,0.029404104,1,False,2,auto,shap,0.18674159049987793,6,1,18,28,26,25,31,30,27,33,48
0.869525,0.8807831,-0.011258066,1,False,3,auto,shap,0.17970657348632812,6,1,18,28,26,25,31,30,27,33,48
0.869525,0.8665946,0.0029304028,1,False,4,auto,shap,0.1758434772491455,6,1,18,28,26,25,31,30,27,33,48
0.869525,0.85143393,0.018091083,1,False,5,auto,shap,0.18047332763671875,6,1,18,28,26,25,31,30,27,33,48
0.869525,0.832888,0.03663701,1,False,6,auto,shap,0.18246150016784668,6,1,18,28,26,25,31,30,27,33,48
0.869525,0.80915135,0.060373664,1,False,7,auto,shap,0.19267964363098145,6,1,18,28,26,25,31,30,27,33,48
0.869525,0.77495533,0.09456968,1,False,8,auto,shap,0.2124311923980713,6,1,18,28,26,25,31,30,27,33,48
0.869525,0.755267,0.11425799,1,False,9,auto,shap,0.2043290138244629,6,1,18,28,26,25,31,30,27,33,48
0.869525,0.7450875,0.12443751,1,False,10,auto,shap,0.1979062557220459,6,1,18,28,26,25,31,30,27,33,48
0.9032925,0.9032925,0.0,1,False,0,auto,shap,48.0194251537323,67,19,1,4,10,25,11,31,26,3,28
0.9032925,0.8905693,0.012723148,1,False,1,auto,shap,0.20771050453186035,67,19,1,4,10,25,11,31,26,3,28
0.9032925,0.88917124,0.014121234,1,False,2,auto,shap,0.18138337135314941,67,19,1,4,10,25,11,31,26,3,28
0.9032925,0.88981205,0.013480425,1,False,3,auto,shap,0.18233966827392578,67,19,1,4,10,25,11,31,26,3,28
0.9032925,0.88646656,0.016825914,1,False,4,auto,shap,0.17502069473266602,67,19,1,4,10,25,11,31,26,3,28
0.9032925,0.8849586,0.018333852,1,False,5,auto,shap,0.1814284324645996,67,19,1,4,10,25,11,31,26,3,28
0.9032925,0.87614715,0.027145326,1,False,6,auto,shap,0.18447446823120117,67,19,1,4,10,25,11,31,26,3,28
0.9032925,0.8703541,0.03293836,1,False,7,auto,shap,0.19447112083435059,67,19,1,4,10,25,11,31,26,3,28
0.9032925,0.8655453,0.037747204,1,False,8,auto,shap,0.19209742546081543,67,19,1,4,10,25,11,31,26,3,28
0.9032925,0.8594362,0.043856263,1,False,9,auto,shap,0.1857922077178955,67,19,1,4,10,25,11,31,26,3,28
0.9032925,0.85034144,0.052951038,1,False,10,auto,shap,0.17736506462097168,67,19,1,4,10,25,11,31,26,3,28
0.6592773,0.6592773,0.0,1,False,0,auto,shap,51.252984285354614,1,6,9,48,3,31,5,33,24,30,32
0.6592773,0.64888036,0.010396957,1,False,1,auto,shap,0.19361376762390137,1,6,9,48,3,31,5,33,24,30,32
0.6592773,0.6435667,0.015710592,1,False,2,auto,shap,0.43483781814575195,1,6,9,48,3,31,5,33,24,30,32
0.6592773,0.6376717,0.02160561,1,False,3,auto,shap,0.1858971118927002,1,6,9,48,3,31,5,33,24,30,32
0.6592773,0.62589055,0.033386767,1,False,4,auto,shap,0.1921367645263672,1,6,9,48,3,31,5,33,24,30,32
0.6592773,0.6212715,0.03800583,1,False,5,auto,shap,0.18116116523742676,1,6,9,48,3,31,5,33,24,30,32
0.6592773,0.6179323,0.041345,1,False,6,auto,shap,0.2002851963043213,1,6,9,48,3,31,5,33,24,30,32
0.6592773,0.6147689,0.044508398,1,False,7,auto,shap,0.18899321556091309,1,6,9,48,3,31,5,33,24,30,32
0.6592773,0.6117827,0.04749459,1,False,8,auto,shap,0.1839456558227539,1,6,9,48,3,31,5,33,24,30,32
0.6592773,0.6073502,0.05192715,1,False,9,auto,shap,0.17951345443725586,1,6,9,48,3,31,5,33,24,30,32
0.6592773,0.6018445,0.05743283,1,False,10,auto,shap,0.18653202056884766,1,6,9,48,3,31,5,33,24,30,32
0.79455423,0.79455423,0.0,1,False,0,auto,shap,46.789618730545044,2,4,0,3,1,53,11,67,8,33,28
0.79455423,0.7384909,0.056063354,1,False,1,auto,shap,0.20947623252868652,2,4,0,3,1,53,11,67,8,33,28
0.79455423,0.724448,0.07010621,1,False,2,auto,shap,0.2005772590637207,2,4,0,3,1,53,11,67,8,33,28
0.79455423,0.6946779,0.099876344,1,False,3,auto,shap,0.19527459144592285,2,4,0,3,1,53,11,67,8,33,28
0.79455423,0.69326425,0.10128999,1,False,4,auto,shap,0.19300389289855957,2,4,0,3,1,53,11,67,8,33,28
0.79455423,0.6693646,0.12518966,1,False,5,auto,shap,0.17650604248046875,2,4,0,3,1,53,11,67,8,33,28
0.79455423,0.6734841,0.12107015,1,False,6,auto,shap,0.20241379737854004,2,4,0,3,1,53,11,67,8,33,28
0.79455423,0.659279,0.13527524,1,False,7,auto,shap,0.19343233108520508,2,4,0,3,1,53,11,67,8,33,28
0.79455423,0.6291063,0.16544795,1,False,8,auto,shap,0.1934187412261963,2,4,0,3,1,53,11,67,8,33,28
0.79455423,0.6152827,0.17927152,1,False,9,auto,shap,0.18562960624694824,2,4,0,3,1,53,11,67,8,33,28
0.79455423,0.6109842,0.18357003,1,False,10,auto,shap,0.18163204193115234,2,4,0,3,1,53,11,67,8,33,28
0.8866589,0.8866589,0.0,1,False,0,auto,shap,49.689528465270996,15,1,67,48,24,3,25,26,28,30,31
0.8866589,0.915063,-0.028404117,1,False,1,auto,shap,0.19424009323120117,15,1,67,48,24,3,25,26,28,30,31
0.8866589,0.8935917,-0.006932795,1,False,2,auto,shap,0.19038629531860352,15,1,67,48,24,3,25,26,28,30,31
0.8866589,0.8858706,0.00078833103,1,False,3,auto,shap,0.1834869384765625,15,1,67,48,24,3,25,26,28,30,31
0.8866589,0.8766316,0.010027289,1,False,4,auto,shap,0.17552947998046875,15,1,67,48,24,3,25,26,28,30,31
0.8866589,0.86073244,0.02592647,1,False,5,auto,shap,0.18040680885314941,15,1,67,48,24,3,25,26,28,30,31
0.8866589,0.8073173,0.07934159,1,False,6,auto,shap,0.18619942665100098,15,1,67,48,24,3,25,26,28,30,31
0.8866589,0.7912834,0.09537548,1,False,7,auto,shap,0.20367097854614258,15,1,67,48,24,3,25,26,28,30,31
0.8866589,0.7731421,0.11351681,1,False,8,auto,shap,0.18762826919555664,15,1,67,48,24,3,25,26,28,30,31
0.8866589,0.76039624,0.12626266,1,False,9,auto,shap,0.19013357162475586,15,1,67,48,24,3,25,26,28,30,31
0.8866589,0.75076735,0.13589156,1,False,10,auto,shap,0.1822643280029297,15,1,67,48,24,3,25,26,28,30,31
0.8595574,0.8595574,0.0,1,False,0,auto,shap,46.65880560874939,17,1,47,6,68,51,28,25,53,26,31
0.8595574,0.877271,-0.017713606,1,False,1,auto,shap,0.2172069549560547,17,1,47,6,68,51,28,25,53,26,31
0.8595574,0.8506823,0.008875072,1,False,2,auto,shap,0.18293547630310059,17,1,47,6,68,51,28,25,53,26,31
0.8595574,0.8402621,0.019295275,1,False,3,auto,shap,0.18781638145446777,17,1,47,6,68,51,28,25,53,26,31
0.8595574,0.81405735,0.04550004,1,False,4,auto,shap,0.1714940071105957,17,1,47,6,68,51,28,25,53,26,31
0.8595574,0.768464,0.09109336,1,False,5,auto,shap,0.17757177352905273,17,1,47,6,68,51,28,25,53,26,31
0.8595574,0.75033873,0.10921866,1,False,6,auto,shap,0.18849802017211914,17,1,47,6,68,51,28,25,53,26,31
0.8595574,0.7276205,0.13193691,1,False,7,auto,shap,0.19069647789001465,17,1,47,6,68,51,28,25,53,26,31
0.8595574,0.7121378,0.14741957,1,False,8,auto,shap,0.18166661262512207,17,1,47,6,68,51,28,25,53,26,31
0.8595574,0.6916813,0.16787606,1,False,9,auto,shap,0.18259716033935547,17,1,47,6,68,51,28,25,53,26,31
0.8595574,0.68346775,0.17608964,1,False,10,auto,shap,0.17343425750732422,17,1,47,6,68,51,28,25,53,26,31
0.77046585,0.77046585,0.0,1,False,0,auto,shap,51.10905146598816,1,67,12,10,28,48,31,25,33,3,30
0.77046585,0.75215185,0.018314004,1,False,1,auto,shap,0.19258832931518555,1,67,12,10,28,48,31,25,33,3,30
0.77046585,0.7242756,0.04619026,1,False,2,auto,shap,0.18768548965454102,1,67,12,10,28,48,31,25,33,3,30
0.77046585,0.70269364,0.06777221,1,False,3,auto,shap,0.18267226219177246,1,67,12,10,28,48,31,25,33,3,30
0.77046585,0.68630564,0.08416021,1,False,4,auto,shap,0.18144512176513672,1,67,12,10,28,48,31,25,33,3,30
0.77046585,0.6808568,0.08960903,1,False,5,auto,shap,0.18001055717468262,1,67,12,10,28,48,31,25,33,3,30
0.77046585,0.66697377,0.10349208,1,False,6,auto,shap,0.17760443687438965,1,67,12,10,28,48,31,25,33,3,30
0.77046585,0.6603909,0.11007494,1,False,7,auto,shap,0.19121861457824707,1,67,12,10,28,48,31,25,33,3,30
0.77046585,0.6541938,0.11627203,1,False,8,auto,shap,0.19386839866638184,1,67,12,10,28,48,31,25,33,3,30
0.77046585,0.646405,0.12406087,1,False,9,auto,shap,0.1827540397644043,1,67,12,10,28,48,31,25,33,3,30
0.77046585,0.63654387,0.13392198,1,False,10,auto,shap,0.18252205848693848,1,67,12,10,28,48,31,25,33,3,30
0.9056286,0.9056286,0.0,1,False,0,auto,shap,47.560622453689575,2,3,0,53,9,6,67,1,12,47,52
0.9056286,0.8058847,0.0997439,1,False,1,auto,shap,0.1935107707977295,2,3,0,53,9,6,67,1,12,47,52
0.9056286,0.7176511,0.1879775,1,False,2,auto,shap,0.18375182151794434,2,3,0,53,9,6,67,1,12,47,52
0.9056286,0.6753342,0.2302944,1,False,3,auto,shap,0.18342828750610352,2,3,0,53,9,6,67,1,12,47,52
0.9056286,0.64816165,0.25746697,1,False,4,auto,shap,0.18023204803466797,2,3,0,53,9,6,67,1,12,47,52
0.9056286,0.6047982,0.30083042,1,False,5,auto,shap,0.19355320930480957,2,3,0,53,9,6,67,1,12,47,52
0.9056286,0.5702511,0.3353775,1,False,6,auto,shap,0.19818902015686035,2,3,0,53,9,6,67,1,12,47,52
0.9056286,0.5636057,0.3420229,1,False,7,auto,shap,0.18614840507507324,2,3,0,53,9,6,67,1,12,47,52
0.9056286,0.56464005,0.34098858,1,False,8,auto,shap,0.17689132690429688,2,3,0,53,9,6,67,1,12,47,52
0.9056286,0.5722595,0.33336914,1,False,9,auto,shap,0.18209218978881836,2,3,0,53,9,6,67,1,12,47,52
0.9056286,0.56908065,0.33654797,1,False,10,auto,shap,0.3140394687652588,2,3,0,53,9,6,67,1,12,47,52
0.8239619,0.8239619,0.0,1,False,0,auto,shap,49.8095600605011,6,1,67,2,5,25,26,28,27,30,33
0.8239619,0.7943872,0.029574692,1,False,1,auto,shap,0.19797325134277344,6,1,67,2,5,25,26,28,27,30,33
0.8239619,0.7776691,0.04629284,1,False,2,auto,shap,0.18442296981811523,6,1,67,2,5,25,26,28,27,30,33
0.8239619,0.7664605,0.057501435,1,False,3,auto,shap,0.18607497215270996,6,1,67,2,5,25,26,28,27,30,33
0.8239619,0.75403774,0.069924176,1,False,4,auto,shap,0.1783461570739746,6,1,67,2,5,25,26,28,27,30,33
0.8239619,0.7500981,0.073863804,1,False,5,auto,shap,0.17886805534362793,6,1,67,2,5,25,26,28,27,30,33
0.8239619,0.7444341,0.079527795,1,False,6,auto,shap,0.19150376319885254,6,1,67,2,5,25,26,28,27,30,33
0.8239619,0.73652476,0.08743715,1,False,7,auto,shap,0.1937398910522461,6,1,67,2,5,25,26,28,27,30,33
0.8239619,0.7286244,0.09533751,1,False,8,auto,shap,0.18287372589111328,6,1,67,2,5,25,26,28,27,30,33
0.8239619,0.7207578,0.10320413,1,False,9,auto,shap,0.19021892547607422,6,1,67,2,5,25,26,28,27,30,33
0.8239619,0.7127178,0.11124414,1,False,10,auto,shap,0.18250107765197754,6,1,67,2,5,25,26,28,27,30,33
0.74869746,0.74869746,0.0,1,False,0,auto,shap,49.252803325653076,2,0,3,1,6,53,47,48,31,26,30
0.74869746,0.7148605,0.03383696,1,False,1,auto,shap,0.1955399513244629,2,0,3,1,6,53,47,48,31,26,30
0.74869746,0.6609843,0.08771318,1,False,2,auto,shap,0.18738603591918945,2,0,3,1,6,53,47,48,31,26,30
0.74869746,0.66328585,0.08541161,1,False,3,auto,shap,0.1819624900817871,2,0,3,1,6,53,47,48,31,26,30
0.74869746,0.64699537,0.101702094,1,False,4,auto,shap,0.17845845222473145,2,0,3,1,6,53,47,48,31,26,30
0.74869746,0.641502,0.10719544,1,False,5,auto,shap,0.1874537467956543,2,0,3,1,6,53,47,48,31,26,30
0.74869746,0.6423866,0.106310844,1,False,6,auto,shap,0.19917011260986328,2,0,3,1,6,53,47,48,31,26,30
0.74869746,0.6373232,0.11137426,1,False,7,auto,shap,0.19286346435546875,2,0,3,1,6,53,47,48,31,26,30
0.74869746,0.6328182,0.11587924,1,False,8,auto,shap,0.18143558502197266,2,0,3,1,6,53,47,48,31,26,30
0.74869746,0.62469417,0.12400329,1,False,9,auto,shap,0.17501068115234375,2,0,3,1,6,53,47,48,31,26,30
0.74869746,0.6163617,0.13233578,1,False,10,auto,shap,0.18550634384155273,2,0,3,1,6,53,47,48,31,26,30
0.8375138,0.8375138,0.0,1,False,0,auto,shap,51.24011731147766,6,3,0,53,47,1,51,26,25,28,30
0.8375138,0.8019423,0.035571516,1,False,1,auto,shap,0.1957104206085205,6,3,0,53,47,1,51,26,25,28,30
0.8375138,0.7704512,0.06706262,1,False,2,auto,shap,0.18185925483703613,6,3,0,53,47,1,51,26,25,28,30
0.8375138,0.72879297,0.10872084,1,False,3,auto,shap,0.1862626075744629,6,3,0,53,47,1,51,26,25,28,30
0.8375138,0.7359661,0.10154772,1,False,4,auto,shap,0.1773369312286377,6,3,0,53,47,1,51,26,25,28,30
0.8375138,0.72173625,0.11577755,1,False,5,auto,shap,0.1773509979248047,6,3,0,53,47,1,51,26,25,28,30
0.8375138,0.7213803,0.11613351,1,False,6,auto,shap,0.17426252365112305,6,3,0,53,47,1,51,26,25,28,30
0.8375138,0.70694214,0.13057166,1,False,7,auto,shap,0.19881343841552734,6,3,0,53,47,1,51,26,25,28,30
0.8375138,0.7048086,0.13270521,1,False,8,auto,shap,0.3244783878326416,6,3,0,53,47,1,51,26,25,28,30
0.8375138,0.7000449,0.13746893,1,False,9,auto,shap,0.17553329467773438,6,3,0,53,47,1,51,26,25,28,30
0.8375138,0.6973599,0.14015388,1,False,10,auto,shap,0.18358516693115234,6,3,0,53,47,1,51,26,25,28,30
0.85991234,0.85991234,0.0,1,False,0,auto,shap,49.57251858711243,6,1,67,48,28,33,25,30,26,31,24
0.85991234,0.84201634,0.017895997,1,False,1,auto,shap,0.2075948715209961,6,1,67,48,28,33,25,30,26,31,24
0.85991234,0.8167478,0.04316455,1,False,2,auto,shap,0.1954793930053711,6,1,67,48,28,33,25,30,26,31,24
0.85991234,0.7983807,0.061531663,1,False,3,auto,shap,0.19866394996643066,6,1,67,48,28,33,25,30,26,31,24
0.85991234,0.77489424,0.0850181,1,False,4,auto,shap,0.1925661563873291,6,1,67,48,28,33,25,30,26,31,24
0.85991234,0.7700318,0.089880526,1,False,5,auto,shap,0.18287396430969238,6,1,67,48,28,33,25,30,26,31,24
0.85991234,0.76711667,0.09279567,1,False,6,auto,shap,0.17827391624450684,6,1,67,48,28,33,25,30,26,31,24
