loss,accuracy,val_loss,val_accuracy
1.5977431317520783,0.24181360006332397,1.5046215206384659,0.2746666669845581
1.474960047525416,0.3352924585342407,1.2794257253408432,0.4519999921321869
1.371125873917463,0.41449761390686035,1.1619223604599636,0.515999972820282
1.3022513644821399,0.44612371921539307,1.1309933066368103,0.4959999918937683
1.2454556051236123,0.4746711552143097,1.0607897539933522,0.5706666707992554
1.1977653146090375,0.5068569779396057,1.0342869833111763,0.5973333120346069
1.156699183705872,0.5312062501907349,0.990145243704319,0.6226666569709778
1.0961193833536638,0.5608732104301453,0.9932661652565002,0.5973333120346069
1.0565949992208696,0.5796249508857727,0.9224524820844332,0.653333306312561
1.048771452576781,0.586621880531311,0.8915268182754517,0.6706666946411133
1.009232870477473,0.610131561756134,0.8921660805741946,0.656000018119812
0.978800787299813,0.6311222910881042,0.8640250787138939,0.6759999990463257
0.9589309842186817,0.6425972580909729,0.8880647644400597,0.6466666460037231
0.9341306112541927,0.6361600756645203,0.8411122063795725,0.6853333115577698
0.905154318226308,0.6563112139701843,0.9674785956740379,0.6359999775886536
0.88212572091973,0.6605093479156494,0.8574856792887052,0.6919999718666077
0.8739475700957349,0.6691855788230896,0.7781374044716358,0.7120000123977661
0.8425606764267046,0.6809403896331787,0.781270774702231,0.7133333086967468
0.8369838125626313,0.6837391257286072,0.9030955707033476,0.6573333144187927
0.7996277518543315,0.6926952004432678,0.8106267551581064,0.7133333086967468
0.7926637900499546,0.7019311785697937,0.7993466158707937,0.7013333439826965
0.7774088922549188,0.7111670970916748,0.7194809888799986,0.7413333058357239
0.7888152613514383,0.7027707695960999,0.7533763920267423,0.7266666889190674
0.7571067672766059,0.7150853872299194,0.7218126729130745,0.7360000014305115
0.7268411014015321,0.7204030156135559,0.7752937401334444,0.7160000205039978
0.7267869987842785,0.7251609563827515,0.804782343407472,0.7080000042915344
0.7375589666532062,0.7293590903282166,0.7159925699234009,0.7319999933242798
0.7143932830510005,0.7419535517692566,0.7338540330529213,0.737333357334137
0.6869060406323211,0.7492303252220154,0.7562085377673308,0.7226666808128357
0.6935741440141497,0.7464315891265869,0.7302559862534205,0.7319999933242798
0.6800347168239398,0.7537083625793457,0.8242287163933119,0.7213333249092102
0.6709880952971208,0.7497900724411011,0.7014730734129747,0.7453333139419556
0.6520763745402676,0.7621046900749207,0.7295523857076963,0.7386666536331177
0.6417203446312709,0.7621046900749207,0.766140278428793,0.7226666808128357
0.6398483363480385,0.7635040879249573,0.6932581178843975,0.746666669845581
0.6170624583467461,0.7682619690895081,0.7028328826030096,0.7453333139419556
0.5993377832414855,0.7828155755996704,0.7184062165518602,0.7493333220481873
0.611599559147352,0.7730198502540588,0.7392515912652016,0.737333357334137
0.5958795659421307,0.779177188873291,0.7055309986074766,0.762666642665863
0.59716945691433,0.7822558283805847,0.7184585829575857,0.7453333139419556
