original_class,original_probability,new_probability,confidence_diff,class_change,new_class,explainer,strategy,sigma,time,num_features
quilt,0.97600704,0.96996945,0.006037593,False,quilt,grad,top,1,0.17852163314819336,2
quilt,0.97600704,0.00076425174,0.9752428,True,jigsaw_puzzle,grad,rest,1,0.18944382667541504,2
quilt,0.97600704,0.92798984,0.048017204,False,quilt,grad,top,1,0.16248416900634766,3
quilt,0.97600704,0.0054370365,0.97057,True,jigsaw_puzzle,grad,rest,1,0.1924266815185547,3
quilt,0.97600704,0.8820287,0.093978345,False,quilt,grad,top,1,0.17075848579406738,4
quilt,0.97600704,0.005505606,0.9705014,True,Siamese_cat,grad,rest,1,0.1818082332611084,4
quilt,0.97600704,0.94687027,0.029136777,False,quilt,grad,top,1,0.17454266548156738,5
quilt,0.97600704,0.0006500117,0.97535706,True,Shetland_sheepdog,grad,rest,1,0.19353103637695312,5
quilt,0.97600704,0.92359066,0.052416384,False,quilt,grad,top,1,0.16699624061584473,6
quilt,0.97600704,0.0019308422,0.9740762,True,Shetland_sheepdog,grad,rest,1,0.18951964378356934,6
quilt,0.97600704,0.91896075,0.057046294,False,quilt,grad,top,1,0.18598651885986328,7
quilt,0.97600704,0.0051305075,0.9708765,True,Siberian_husky,grad,rest,1,0.1775684356689453,7
quilt,0.97600704,0.91896075,0.057046294,False,quilt,grad,top,1,0.1765272617340088,8
quilt,0.97600704,0.0051305075,0.9708765,True,Siberian_husky,grad,rest,1,0.1915147304534912,8
quilt,0.97600704,0.91896075,0.057046294,False,quilt,grad,top,1,0.17152810096740723,9
quilt,0.97600704,0.0051305075,0.9708765,True,Siberian_husky,grad,rest,1,0.19048571586608887,9
quilt,0.97600704,0.91896075,0.057046294,False,quilt,grad,top,1,0.17593908309936523,10
quilt,0.97600704,0.0051305075,0.9708765,True,Siberian_husky,grad,rest,1,0.17754888534545898,10
quilt,0.97600704,0.91896075,0.057046294,False,quilt,grad,top,1,0.17963814735412598,11
quilt,0.97600704,0.0051305075,0.9708765,True,Siberian_husky,grad,rest,1,0.18771028518676758,11
quilt,0.97600704,0.91896075,0.057046294,False,quilt,grad,top,1,0.16832423210144043,12
quilt,0.97600704,0.0051305075,0.9708765,True,Siberian_husky,grad,rest,1,0.1900959014892578,12
quilt,0.97600704,0.91896075,0.057046294,False,quilt,grad,top,1,0.17630290985107422,13
quilt,0.97600704,0.0051305075,0.9708765,True,Siberian_husky,grad,rest,1,0.18549132347106934,13
quilt,0.97600704,0.91896075,0.057046294,False,quilt,grad,top,1,0.1735527515411377,14
quilt,0.97600704,0.0051305075,0.9708765,True,Siberian_husky,grad,rest,1,0.19652771949768066,14
quilt,0.97600704,0.91896075,0.057046294,False,quilt,grad,top,1,0.1645214557647705,15
quilt,0.97600704,0.0051305075,0.9708765,True,Siberian_husky,grad,rest,1,0.21442151069641113,15
quilt,0.97600704,0.91896075,0.057046294,False,quilt,grad,top,1,0.17750096321105957,16
quilt,0.97600704,0.0051305075,0.9708765,True,Siberian_husky,grad,rest,1,0.18070435523986816,16
quilt,0.97600704,0.91896075,0.057046294,False,quilt,grad,top,1,0.1765584945678711,17
quilt,0.97600704,0.0051305075,0.9708765,True,Siberian_husky,grad,rest,1,0.19245052337646484,17
quilt,0.97600704,0.91896075,0.057046294,False,quilt,grad,top,1,0.17155218124389648,18
quilt,0.97600704,0.0051305075,0.9708765,True,Siberian_husky,grad,rest,1,0.1795203685760498,18
