original_probability,new_probability,confidence_diff,original_class,class_change,no_features,nsamples,explainer,time,feature_rankings,strategy,i0,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10
0.11382757,0.113827564,-1.7881393e-07,4,False,0,auto,shap,50.87223196029663,first,distribution
0.11382757,0.07704336,0.70251167,4,True,0,auto,shap,3.9528913497924805,first,distribution_others
0.11382757,0.113827564,-1.7881393e-07,4,False,0,auto,shap,3.767374277114868,last,distribution
0.11382757,0.07893923,0.6854044,4,False,0,auto,shap,4.0492353439331055,last,distribution_others
0.11382757,0.44553727,0.37384683,4,False,1,auto,shap,3.933166265487671,first,distribution,19
0.11382757,0.109916255,0.6489787,4,False,1,auto,shap,4.026906967163086,first,distribution_others,19
0.11382757,0.12609228,0.01289916,4,False,1,auto,shap,4.174004554748535,last,distribution,36
0.11382757,0.07540329,0.66179717,4,False,1,auto,shap,4.082293510437012,last,distribution_others,36
0.11382757,0.58895886,0.5717748,4,True,2,auto,shap,4.231393575668335,first,distribution,19,41
0.11382757,0.108626805,0.6415299,4,False,2,auto,shap,4.530066251754761,first,distribution_others,19,41
0.11382757,0.14267294,0.029977143,4,False,2,auto,shap,4.71766209602356,last,distribution,35,36
0.11382757,0.09881283,0.70390445,4,True,2,auto,shap,5.502176523208618,last,distribution_others,35,36
0.11382757,0.41708255,0.68505967,4,True,3,auto,shap,5.292478799819946,first,distribution,19,41,16
0.11382757,0.06787919,0.6254945,4,False,3,auto,shap,5.391669034957886,first,distribution_others,19,41,16
0.11382757,0.15092166,0.038864374,4,False,3,auto,shap,5.967367172241211,last,distribution,8,35,36
0.11382757,0.066268496,0.7084419,4,True,3,auto,shap,5.649823188781738,last,distribution_others,8,35,36
0.11382757,0.38104662,0.72553426,4,True,4,auto,shap,5.775442361831665,first,distribution,19,41,16,11
0.11382757,0.1104262,0.63747233,4,True,4,auto,shap,5.8318030834198,first,distribution_others,19,41,16,11
0.11382757,0.19024786,0.08023834,4,False,4,auto,shap,5.668344020843506,last,distribution,7,8,35,36
0.11382757,0.11777419,0.7243073,4,True,4,auto,shap,5.929964303970337,last,distribution_others,7,8,35,36
0.11382757,0.26760167,0.7661284,4,True,5,auto,shap,5.5824079513549805,first,distribution,19,41,16,11,61
0.11382757,0.14127171,0.6196376,4,False,5,auto,shap,5.277051687240601,first,distribution_others,19,41,16,11,61
0.11382757,0.17386237,0.063427985,4,False,5,auto,shap,5.3028905391693115,last,distribution,39,7,8,35,36
0.11382757,0.06892595,0.75103,4,True,5,auto,shap,4.9448583126068115,last,distribution_others,39,7,8,35,36
0.11382757,0.27066755,0.7483765,4,True,6,auto,shap,4.902449369430542,first,distribution,19,41,16,11,61,44
0.11382757,0.10720118,0.5710523,4,False,6,auto,shap,5.051337003707886,first,distribution_others,19,41,16,11,61,44
0.11382757,0.2191457,0.11085725,4,False,6,auto,shap,4.795923233032227,last,distribution,60,39,7,8,35,36
0.11382757,0.076622106,0.6722939,4,True,6,auto,shap,5.004210472106934,last,distribution_others,60,39,7,8,35,36
0.11382757,0.29338583,0.81709623,4,True,7,auto,shap,4.786359548568726,first,distribution,19,41,16,11,61,44,67
0.11382757,0.068471655,0.6150941,4,True,7,auto,shap,4.855249881744385,first,distribution_others,19,41,16,11,61,44,67
0.11382757,0.28763393,0.18501562,4,False,7,auto,shap,5.073083877563477,last,distribution,47,60,39,7,8,35,36
0.11382757,0.07293031,0.6885812,4,True,7,auto,shap,4.983828544616699,last,distribution_others,47,60,39,7,8,35,36
0.11382757,0.25571197,0.81125236,4,True,8,auto,shap,4.874406814575195,first,distribution,19,41,16,11,61,44,67,25
0.11382757,0.1431624,0.53155303,4,False,8,auto,shap,5.1869800090789795,first,distribution_others,19,41,16,11,61,44,67,25
0.11382757,0.3252798,0.2272911,4,False,8,auto,shap,5.109876871109009,last,distribution,27,47,60,39,7,8,35,36
0.11382757,0.10533277,0.6908292,4,False,8,auto,shap,5.4081337451934814,last,distribution_others,27,47,60,39,7,8,35,36
0.11382757,0.19979776,0.807945,4,True,9,auto,shap,5.327987194061279,first,distribution,19,41,16,11,61,44,67,25,54
0.11382757,0.13706526,0.530839,4,False,9,auto,shap,5.205721616744995,first,distribution_others,19,41,16,11,61,44,67,25,54
0.11382757,0.40117654,0.3315159,4,False,9,auto,shap,5.530388832092285,last,distribution,29,27,47,60,39,7,8,35,36
0.11382757,0.049888097,0.6382606,4,False,9,auto,shap,6.324741840362549,last,distribution_others,29,27,47,60,39,7,8,35,36
0.11382757,0.11898631,0.82227355,4,True,10,auto,shap,5.309684753417969,first,distribution,19,41,16,11,61,44,67,25,54,23
0.11382757,0.07124464,0.57830745,4,False,10,auto,shap,5.464419364929199,first,distribution_others,19,41,16,11,61,44,67,25,54,23
0.11382757,0.35928148,0.27331442,4,False,10,auto,shap,5.085338354110718,last,distribution,65,29,27,47,60,39,7,8,35,36
0.11382757,0.024059355,0.6128065,4,False,10,auto,shap,5.213975191116333,last,distribution_others,65,29,27,47,60,39,7,8,35,36
0.6479005,0.6479005,0.0,0,False,0,auto,shap,60.74877619743347,first,distribution
0.6479005,0.07661299,0.5712875,0,True,0,auto,shap,5.344082832336426,first,distribution_others
0.6479005,0.6479005,0.0,0,False,0,auto,shap,5.267411947250366,last,distribution
0.6479005,0.09603258,0.55186796,0,True,0,auto,shap,5.195324420928955,last,distribution_others
0.6479005,0.49332556,0.15457496,0,False,1,auto,shap,5.444155931472778,first,distribution,69
0.6479005,0.07472433,0.5731762,0,True,1,auto,shap,5.2639172077178955,first,distribution_others,69
0.6479005,0.62650543,0.021395087,0,False,1,auto,shap,5.406994342803955,last,distribution,15
0.6479005,0.09341674,0.5544838,0,True,1,auto,shap,5.153474569320679,last,distribution_others,15
0.6479005,0.3421889,0.30571163,0,True,2,auto,shap,6.059349298477173,first,distribution,69,9
0.6479005,0.09628884,0.55161166,0,True,2,auto,shap,6.149755001068115,first,distribution_others,69,9
0.6479005,0.63298357,0.014916956,0,False,2,auto,shap,5.9595372676849365,last,distribution,43,15
0.6479005,0.09864871,0.5492518,0,True,2,auto,shap,5.914177179336548,last,distribution_others,43,15
0.6479005,0.3341946,0.31370592,0,False,3,auto,shap,5.9470460414886475,first,distribution,69,9,47
0.6479005,0.08414753,0.563753,0,True,3,auto,shap,5.8502607345581055,first,distribution_others,69,9,47
0.6479005,0.6372062,0.010694325,0,False,3,auto,shap,5.620964050292969,last,distribution,55,43,15
0.6479005,0.07368858,0.57421196,0,True,3,auto,shap,4.993826627731323,last,distribution_others,55,43,15
0.6479005,0.31053478,0.33736575,0,False,4,auto,shap,5.012145757675171,first,distribution,69,9,47,56
0.6479005,0.07865671,0.5692438,0,True,4,auto,shap,5.130655765533447,first,distribution_others,69,9,47,56
0.6479005,0.647575,0.00032550097,0,False,4,auto,shap,4.978947877883911,last,distribution,33,55,43,15
0.6479005,0.07668162,0.5712189,0,True,4,auto,shap,4.852279424667358,last,distribution_others,33,55,43,15
0.6479005,0.23254833,0.4153522,0,True,5,auto,shap,5.1541852951049805,first,distribution,69,9,47,56,6
0.6479005,0.12578519,0.52211535,0,True,5,auto,shap,5.5842509269714355,first,distribution_others,69,9,47,56,6
0.6479005,0.6244137,0.023486793,0,False,5,auto,shap,5.810567855834961,last,distribution,54,33,55,43,15
0.6479005,0.04928978,0.59861076,0,True,5,auto,shap,5.014439105987549,last,distribution_others,54,33,55,43,15
0.6479005,0.20668492,0.4412156,0,True,6,auto,shap,6.917953014373779,first,distribution,69,9,47,56,6,19
